source,text,sentiment
news,"IBM reviews $330 mn global media account; WPP Media steps away from defence - Adgully.com <a href=""https://news.google.com/rss/articles/CBMiqwFBVV95cUxONlQ0Q3VZQWQxcmhLTUhqV2pJd2Zsb3lpd2hHRjBnNGNwcmdFNUR5WVd1WnhuMEVZYXVIak9YckdwY3RnR19WVXBiaW5vZzJTM3IwdlBacEtvcTJHY2F3NFhrYjRMZlZ6QzFNc0liSkExRlBCUVY0QWtxd1hnUzVHdVhGSmdyNDB3N1U2SkJSTVdqd0lBdWtvaWxDQTRuMzZmbUpINWtPdm12NXc?oc=5"" target=""_blank"">IBM reviews $330 mn global media account; WPP Media steps away from defence</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Adgully.com</font>",0.1027
news,"IBM’s $11 Billion Confluent Deal Rewrites The Future Of AI And Blockchain - Forbes <a href=""https://news.google.com/rss/articles/CBMixgFBVV95cUxOV21KdWM4Y0FHamZSenczTGlJTlZ1YnI0N3FxTklBX3YwMDR2a0JHV1RHUUdDbEZseVhrY09KZms3cENmS2pnNFBGM1I2NUxoTkd6Vk8yZ2NjTVNZNHJSRTByOXZvT2QzZjBaZGdWRUctM3lWNi1UYXZzWFVUNk9jOTd6QmJVLVhORFJPUWRLX3VmLW93NHFUQm1nR1dDVkRFM1pWUlRzTldHcTdfNEtoZzBpQmxONzdseTV2SGVMMFhFM3RWWmc?oc=5"" target=""_blank"">IBM’s $11 Billion Confluent Deal Rewrites The Future Of AI And Blockchain</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Forbes</font>",0.0
news,"IBM to buy Confluent to extend its data and automation portfolio - cio.com <a href=""https://news.google.com/rss/articles/CBMiqAFBVV95cUxQY0RFNTJfZXBCWFJhWDNSM1NRS2tMUElxcm5PYTdRcTk4M0xfU3BkUjJnMTJfaU9oYU5OdG5RamtyVEUtM1BfUTJvcmVSMmJIbzhtM3pOZFpIRGRyRUtpeVBoWWstWUJPMHB3Q0x3UzJBS18tLXJRN2tUdXNxd1M5elNMbTJaZmtScjVjUUFZenhMc2FpSzJRRlp5V3RmZVVOeldRNmNSQ0o?oc=5"" target=""_blank"">IBM to buy Confluent to extend its data and automation portfolio</a>&nbsp;&nbsp;<font color=""#6f6f6f"">cio.com</font>",0.34
news,"IBM Calls Global Media Pitch Worth $330 Mn, WPP Steps Back - BW Marketing World <a href=""https://news.google.com/rss/articles/CBMipwFBVV95cUxPVHVIbEQwb2xSWGNZdVVjQWdHaENUTXJMZFJtMDBseFZSY1k0R1ZONy1RX3RHam9UZjJyNE1IdnBtcTMtaGxNVGZqVWdnUUJ1S0pzMU1qckJMbE92NHVQYWMtUGlDYUl5LTNYUmlWd2d0clJfeHUzV25EaGJ0V3EyOWk5cGVHVVJJTlRBc21kVWdueFBHVElSSEFURG5LSDZiWGRiVFc2MA?oc=5"" target=""_blank"">IBM Calls Global Media Pitch Worth $330 Mn, WPP Steps Back</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BW Marketing World</font>",0.4215
news,"Street View: IBM powers up AI game with Confluent deal - TradingView <a href=""https://news.google.com/rss/articles/CBMiwAFBVV95cUxQVFNFTUxLUFpjVnlrejlzd2hySGw3OFltam96a21td1hOT3BmT1ZZWDkwRWx4dm5NSzY1MVpDcVNBU0NGR1F3VXUtYlFMczlTNHNWcUM4dUdVTEJRbE4tWWR2SjNyMVhtNW5ucDBPUFNMcjBwdlpFNWRYaUJRTTlfNUhZdXdNbURYUkRyS0NOY0twN1ZTRlZtSWVGX3FFLTd4OXpfZF9JU1BtZExrUUF2TFo3WmtIY2ctYTdhemdIX2E?oc=5"" target=""_blank"">Street View: IBM powers up AI game with Confluent deal</a>&nbsp;&nbsp;<font color=""#6f6f6f"">TradingView</font>",0.0
news,"Big Tech joins the race to build the world’s heaviest airplane - Cory Doctorow – Medium <a href=""https://news.google.com/rss/articles/CBMizAFBVV95cUxONmNsM0dJWkdhOGszamtlYWJJTHBsdm9sWU0ycFJwTGRsN21fNjlUUnZQUDduMGJ3N2lVQzRGdEJGYm9xMU1RMlpHZF9jS3luaTZfM2tKWHBSbDJVYlVUUVRWR3RSSVRQUDdZMXVqRUwtMFlZQW04enV4TlV4MmFLV3UyMFJFTDJsMF90cTNNbnd5cnpOZmkwdTVfQmp0aU1CWW5pS0tXRGtIVVNpc05Oak5xXzBQcjNhejYzM0xBZUloSkZqU0duQ0syVzE?oc=5"" target=""_blank"">Big Tech joins the race to build the world’s heaviest airplane</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Cory Doctorow – Medium</font>",0.0
news,"IBM to Acquire Confluent for $11B - GovCon Wire <a href=""https://news.google.com/rss/articles/CBMid0FVX3lxTE5CSHlvTFFrdW9tSWdaSzh5SnpuZnJZTVNLZXNtYnNWZjZ5ZGR2LTFRd3V5MUxwTkVHaUwyY0JwM0h1SF9GT3l1WF9FOGNOY2tLM1dwRjdnUTMtdXNhN0FIQlR3alBfd004WEFsOC1fb0JuSDBadGc4?oc=5"" target=""_blank"">IBM to Acquire Confluent for $11B</a>&nbsp;&nbsp;<font color=""#6f6f6f"">GovCon Wire</font>",0.0
news,"Why IBM wants Confluent as part of its AI and cloud strategy - Tech Wire Asia <a href=""https://news.google.com/rss/articles/CBMimgFBVV95cUxORXljUGsyRHRodzlVd0cwR3llaUdkSGlWVEcyYVhFSHAtUllHS1NJZnNSN0lyb3lsY1JLVzdXUDZEWE9CNUU5dmJiTjgybjlUbUIwbTloMGh0U3JGWEwzdXdTRDM0eU9McE9zNmpqV19sLUpJYUZHOXAyX2xXWEh4S0hYbE54cVpoQ3ZsYXZKbi04ejA3UjRNeEhn?oc=5"" target=""_blank"">Why IBM wants Confluent as part of its AI and cloud strategy</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Tech Wire Asia</font>",0.0
news,"IBM buys Confluent for 11 billion in real time data push - dqindia.com <a href=""https://news.google.com/rss/articles/CBMimgFBVV95cUxOQ21iM19uV2pOZFl3ZW5KU09ZX2d5NjhNa0g3NDFfVG1waGpjWFMwMDdUd2dfQjhZOHhISV96d0JWRndxcnQxb2ZOTFRlZTlISjl1NmRmQldqV1hydmZMdXIyTzBCSHF0N09DZEhjQ3k0ZVRuRGtxTENSLUVaQ3VBNGFPYWl1M3J3eERhREtuMGkxSXhMUjU0ZFZR0gGaAUFVX3lxTE5DbWIzX25Xak5kWXdlbkpTT1lfZ3k2OE1rSDc0MV9UbXBoamNYUzAwN1R3Z19COFk4eEhJX3p3QlZGd3FydDFvZk5MVGVlOUhKOXU2ZGZCV2pXWHJ2Zkx1cjJPMEJIcXQ3T0NkSGNDeTRlVG5Ea3FMQ1ItRVpDdUE0YU9haXUzcnd4RGFES24waTFJeExSNTRkVlE?oc=5"" target=""_blank"">IBM buys Confluent for 11 billion in real time data push</a>&nbsp;&nbsp;<font color=""#6f6f6f"">dqindia.com</font>",0.0
news,"$11B Confluent deal catapults IBM deeper into AI data streaming wars - Tech Funding News <a href=""https://news.google.com/rss/articles/CBMinAFBVV95cUxPZ283NUUzXzMwYkNxYjVrLVJRU0pSQ0JSZUZqTGJ2Y2RxZ1hzZlJ2WFlyZFNDV3pEYWwxdmo1X2tWUERvNDVCUHhlQkJ6TWdUZ3MxMXZvUDN3RWxhZzhGWGNkX0xfTGFoVHY5alU2TzM4Z1BGZnd3aHBuUEg5TnJwbFprYl9GUDFpOEtlaEs0dllKU25wd1FvamRwWFU?oc=5"" target=""_blank"">$11B Confluent deal catapults IBM deeper into AI data streaming wars</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Tech Funding News</font>",-0.5574
news,"Evening digest: Paramount’s $108B shock bid, IBM’s AI push, JPMorgan’s new power hire By Invezz - Investing.com India <a href=""https://news.google.com/rss/articles/CBMizwFBVV95cUxPS3ZZbFNVNW91alB2Q1ZaREdfclBXZm5VbEJpR0YyYmZ3MEdrZmhRMkNWak9KWW5mZElPNV9EVi1Yckh2ckltaEl0UUJqWURBUW1FUEgzQjJESmptdTYxRDc4bWVBUUx6MEFRb2YwamJwdVBHVkgyX05uVW02dU5CMlN3cnJLdkdnY3lTUU92NUZrS3kzMXZkSW03VzNQM2k2dTdKQVN4QW9oTVExbDgxTDNjR1o0eXN1ZWVmbUllT0NiYlNwZnJkREFnNDBySHc?oc=5"" target=""_blank"">Evening digest: Paramount’s $108B shock bid, IBM’s AI push, JPMorgan’s new power hire By Invezz</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com India</font>",-0.6369
news,"IBM to acquire Confluent for $11B - Frontier Enterprise <a href=""https://news.google.com/rss/articles/CBMieEFVX3lxTFA4d0Z1MUlxbzVGb0c1bEZ4Z1ZhODdFdms3a215WHNScHNRdUF5TGVsN3JPSFNqd2F5eUlCZ0ttc2JUWXdGN2FlM3k1QTlzcVp5eGNIN0lqOThGR3VvZVNWM0UtSDVCR3BneGpfZ2RnS280YmtyWGFGWg?oc=5"" target=""_blank"">IBM to acquire Confluent for $11B</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Frontier Enterprise</font>",0.0
news,"IBM buys Confluent for $11 billion: Here's what Big Blue gets - Constellation Research <a href=""https://news.google.com/rss/articles/CBMipwFBVV95cUxPM3JPdE9ueXRJRFRKc3oxUkxjZ2RVc1FJZHpGdVIxQ1ZhNVlIZmxvYUw0YXJSVXg5NVM4WEw3aGJkeGRvSGJuM18wb2wyZGpDaXFfRXhJTHlVVDVQWHNSWUNKWnJMbVhzY3MxdHV0c25MeGNNVW5IQm1LaUJrbDBFekVEdDdqQlNnTGY4dG9OWjktMUVuMUJoMVFENm92Y1RsaF9RMVlxbw?oc=5"" target=""_blank"">IBM buys Confluent for $11 billion: Here's what Big Blue gets</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Constellation Research</font>",0.0
news,"IBM ingests Confluent in $11B smart data streaming play - SDxCentral <a href=""https://news.google.com/rss/articles/CBMikAFBVV95cUxOSUwtZ3RGNlN3cWFxNG5Ed1lQbTZPcGpkOHdWdXc5VzVLTEkydFYwVjVFRGhlYXBWZmpPLTc0WTZsZU9NMWphZWJ3aENudzJDVUZuRFF3cVJrcXBPRTNDbXE0bU5XanNnTFp2cVFsc3JjOVViOUhGTHZhd2hvWXc2ZzJyRkNDVHBOUlliYkRoZzI?oc=5"" target=""_blank"">IBM ingests Confluent in $11B smart data streaming play</a>&nbsp;&nbsp;<font color=""#6f6f6f"">SDxCentral</font>",0.7783
news,"IBM snaps up Confluent in $11B all-cash deal - Blocks and Files <a href=""https://news.google.com/rss/articles/CBMiYkFVX3lxTE0tVDRCS01jeTRiS0I0a1g1dF8xLTZQS3dHaUZET0l4LWZxX1ZIbVdVUmlRbVp3SFUyeEdKV0RuUF9OZW96eUpibDJpWFpENW5IODVyY3lpU3hnbmlnUFhtSkRn?oc=5"" target=""_blank"">IBM snaps up Confluent in $11B all-cash deal</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Blocks and Files</font>",-0.2263
news,"IBM Snaps Up Confluent in an $11 Billion Deal to Supercharge AI Data Infrastructure - Redmond Channel Partner <a href=""https://news.google.com/rss/articles/CBMidEFVX3lxTE16SkdsVFlXRVhSNHVNT3hvM1ZzZllWeHp0bkEtbUtvYURQSXFudUF3RnVsbHhxWUZtei1pOHZ3WVdHeWNaTkxsc1J4TWtIM25CSFUtNldtVkRKT0hRaGJfbHVxZXhFWlBJLWwxbGF2X2cwU3pH?oc=5"" target=""_blank"">IBM Snaps Up Confluent in an $11 Billion Deal to Supercharge AI Data Infrastructure</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Redmond Channel Partner</font>",0.0
news,"IBM to acquire Confluent stock in $11B deal, RBC downgrades stock rating - Investing.com India <a href=""https://news.google.com/rss/articles/CBMiyAFBVV95cUxNUi0xa1lBYmEtRFZZTWdYTGRybzFTcF9lejl0Q3ZkaVJiYTF2cVlMcWp4RmQtR2ZJeWpzUURpSnNySUJBMUVGQmlVQlBtdHJRSnhUNVQ0YUdhRmRkcGpodi1nNDVRcUJqNmVnWUgzbTlPck9Bc090RGJkcDBqWVk5X0dXM2lmaFBsdTlqMGwxbmdzaVVzMEJxT0haeGE5VkNjRUpicFE3VDgycUEwZVRDM3poSVBXVVVsMlZLM0w4cWlaWFdraGxKVA?oc=5"" target=""_blank"">IBM to acquire Confluent stock in $11B deal, RBC downgrades stock rating</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com India</font>",0.0
news,"NITI Aayog & IBM Unveil Roadmap to Make India a Top-3 Quantum Economy by 2047 - News On AIR <a href=""https://news.google.com/rss/articles/CBMitAFBVV95cUxNLWd6anh3RW9jc19nMjFzZl9PTGMwQnR3YUotS245WUp0SDNIUGJHcERPWEduMUNKU1JoMG1rV2F5LWNpZDVCODNXdmthbjRGMVpTdUhZMjBQaEdsQjNyeGVEeFFnWDdfejllTW9aWk1DejE3UFhjV1B3N0VWbzN2UEk4M0xkVFlTYkF3RTFfdFZnazZjY3pWM3ltU0I3MDVPaWJYN0RfQlpQbUY1WVl2a1lxWmU?oc=5"" target=""_blank"">NITI Aayog & IBM Unveil Roadmap to Make India a Top-3 Quantum Economy by 2047</a>&nbsp;&nbsp;<font color=""#6f6f6f"">News On AIR</font>",0.0
hackernews,IBM acquires Red Hat,0.0
hackernews,"IBM is not doing ""cognitive computing"" with Watson (2016)",0.0
hackernews,IBM CEO says there is 'no way' spending on AI data centers will pay off,-0.1027
hackernews,IBM employee forced to stop kernel work under personal email address,-0.6369
hackernews,IBM’s Watson Health is sold off in parts,0.0
hackernews,IBM's Asshole Test,0.0
hackernews,IBM is splitting itself into two public companies,0.0
hackernews,IBM Open-Sources Power Chip Instruction Set,0.0
hackernews,IBM creates 2nm chip,0.2732
hackernews,Show HN: My self-written hobby OS is finally running on my vintage IBM ThinkPad,0.0
hackernews,"Facebook, Amazon, Google, IBM and Microsoft Create Partnership on AI",0.4215
hackernews,Layoffs at Watson Health Reveal IBM’s Problem with AI,-0.4019
hackernews,Evertop: E-ink IBM XT clone with 100+ hours of battery life,0.0
hackernews,IBM to buy HashiCorp in $6.4B deal,0.0
hackernews,IBM Closes Acquisition of Red Hat for $34B,0.0
hackernews,IBM’s Old Playbook,0.0
hackernews,A rising sentiment that IBM’s Watson can’t deliver on its promises,0.3818
hackernews,IBM completes acquisition of HashiCorp,0.0
hackernews,"IBM is not doing ""cognitive computing"" with Watson",0.0
hackernews,IBM Is Being Sued for Age Discrimination After Firing Thousands,-0.34
